USER_ID,ORDER_ID,PURCHASE_TS,PURCHASE_TS_CLEANED,SHIP_TS,PURCHASE_YEAR,PURCHASE_MONTH,TIME_TO_SHIP,PRODUCT_NAME,PRODUCT_NAME_CLEANED,PRODUCT_ID,USD_PRICE,PURCHASE_PLATFORM,MARKETING_CHANNEL,MARKETING_CHANNEL_CLEANED,ACCOUNT_CREATION_METHOD,ACCOUNT_CREATION_METHOD_CLEANED,COUNTRY_CODE,REGION
7ec070a2,491f170a3c654129,12/29/2020,12/29/2020,12/30/2020,2020,12,1,Lenovo IdeaPad Gaming 3,Lenovo IdeaPad Gaming 3,9ef0,"$1,198.00 ",website,direct,direct,desktop,desktop,IN,APAC
8e8d2597,4931420503f60538,8/28/2019,8/28/2019,8/29/2019,2019,8,1,27in 4K gaming monitor,27in 4K gaming monitor,891b,$384.00 ,website,direct,direct,desktop,desktop,US,NA
16568347,4932aacf447463,12/11/2019,12/11/2019,12/13/2019,2019,12,2,Nintendo Switch,Nintendo Switch,8d0d,$151.75 ,website,direct,direct,desktop,desktop,CA,NA
81599f4a,4932be3763955178,5/2/2020,5/2/2020,5/4/2020,2020,5,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$18.27 ,website,email,email,mobile,mobile,ZA,EMEA
6001468c,4935e38930141784,10/20/2020,10/20/2020,10/23/2020,2020,10,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
d9c072d4,4939b231a4a91975,5/18/2020,5/18/2020,5/20/2020,2020,5,2,Nintendo Switch,Nintendo Switch,8e5d,$159.38 ,mobile app,email,email,mobile,mobile,NI,LATAM
ba91bab5,493cb219c8679055,7/19/2020,7/19/2020,7/20/2020,2020,7,1,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
b8818aba,4941655ed4878151,8/22/2020,8/22/2020,8/25/2020,2020,8,3,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,IN,APAC
dd107c1b,4.94326E+14,10/22/2020,10/22/2020,10/24/2020,2020,10,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$304.38 ,website,direct,direct,desktop,desktop,JP,APAC
88219681,4947c24189c2341,8/29/2020,8/29/2020,8/31/2020,2020,8,2,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,email,email,desktop,desktop,US,NA
c569febb,4947dd35ccd83541,8/9/2019,8/9/2019,8/12/2019,2019,8,3,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
02c5d9f5,494ca15aac64324,8/27/2019,8/27/2019,8/29/2019,2019,8,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,IN,APAC
61161079,494cc76f01c1623,7/26/2020,7/26/2020,7/29/2020,2020,7,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$417.74 ,website,direct,direct,desktop,desktop,MT,EMEA
4acaa2b7,4952775049a33246,3/15/2019,3/15/2019,3/17/2019,2019,3,2,Nintendo Switch,Nintendo Switch,8d0d,$153.91 ,website,direct,direct,desktop,desktop,IT,EMEA
8e3ae9c6,4954848bc4e60395,11/16/2019,11/16/2019,11/18/2019,2019,11,2,Nintendo Switch,Nintendo Switch,8d0d,$152.01 ,website,direct,direct,desktop,desktop,TW,APAC
f8731989,4955ab4d0b8104976,4/10/2020,4/10/2020,4/13/2020,2020,4,3,Sony PlayStation 5 Bundle,Sony PlayStation 5 Bundle,54ed,"$1,530.00 ",website,email,email,mobile,mobile,US,NA
10914725,49588a56db2316,5/1/2019,5/1/2019,5/3/2019,2019,5,2,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,email,email,mobile,mobile,BR,LATAM
13d8070a,4959981d1be11116,9/1/2019,9/1/2019,9/4/2019,2019,9,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$22.03 ,website,direct,direct,desktop,desktop,CH,EMEA
cd4feb84,495a764943386717,11/11/2019,11/11/2019,11/12/2019,2019,11,1,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$384.96 ,website,direct,direct,desktop,desktop,AU,APAC
c85cea1e,495cb1d3eed84712,11/1/2020,11/1/2020,11/2/2020,2020,11,1,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,8315,$23.30 ,mobile app,direct,direct,desktop,desktop,US,NA
6d896360,495f3e049ed47284,11/12/2020,11/12/2020,11/14/2020,2020,11,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,4c58,$28.57 ,mobile app,direct,direct,desktop,desktop,IT,EMEA
694f0571,49616c760a645470,3/19/2020,3/19/2020,3/20/2020,2020,3,1,Nintendo Switch,Nintendo Switch,6b8d,$192.00 ,website,direct,direct,desktop,desktop,US,NA
67b2a748,4963113c33844757,6/12/2020,6/12/2020,6/15/2020,2020,6,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$381.23 ,website,direct,direct,desktop,desktop,NO,EMEA
d442e2ab,496626d423489600,12/29/2019,12/29/2019,12/31/2019,2019,12,2,Nintendo Switch,Nintendo Switch,8e5d,$169.06 ,mobile app,email,email,mobile,mobile,US,NA
be70e712,496808670ea80617,11/3/2020,11/3/2020,11/5/2020,2020,11,2,Lenovo IdeaPad Gaming 3,Lenovo IdeaPad Gaming 3,04ac,"$1,198.00 ",website,direct,direct,desktop,desktop,US,NA
ca701dd1,4969086a58485578,10/21/2020,10/21/2020,10/23/2020,2020,10,2,27in 4K gaming monitor,27in 4K gaming monitor,e7e6,$480.00 ,website,direct,direct,desktop,desktop,CL,LATAM
5bd1f31a,496b2a3dafd40111,8/6/2020,8/6/2020,8/7/2020,2020,8,1,Sony PlayStation 5 Bundle,Sony PlayStation 5 Bundle,54ed,"$1,393.64 ",website,email,email,mobile,mobile,US,NA
fab17a70,496b921c413105917,8/30/2020,8/30/2020,8/31/2020,2020,8,1,Nintendo Switch,Nintendo Switch,e682,$142.63 ,website,direct,direct,desktop,desktop,AU,APAC
513a30fd,4970c6ad96835944,10/3/2019,10/3/2019,10/4/2019,2019,10,1,Nintendo Switch,Nintendo Switch,8e5d,$170.24 ,mobile app,email,email,mobile,mobile,US,NA
851b6a39,4975611f5f656623,12/18/2020,12/18/2020,12/20/2020,2020,12,2,Dell Gaming Mouse,Dell Gaming Mouse,8d4f,$49.98 ,mobile app,direct,direct,desktop,desktop,US,NA
851b6a39,4975611f5f656624,12/18/2020,12/18/2020,12/20/2020,2020,12,2,Dell Gaming Mouse,Dell Gaming Mouse,8d4f,$49.98 ,mobile app,direct,direct,desktop,desktop,US,NA
33533f72,4976340e53d23833,4/8/2019,4/8/2019,4/9/2019,2019,4,1,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,email,email,mobile,mobile,IN,APAC
4f1538cb,4978c76b85e35078,12/22/2020,12/22/2020,12/24/2020,2020,12,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,2997,$24.00 ,mobile app,email,email,desktop,desktop,GL,NA
4f1538cb,4978c76b85e35079,12/22/2020,12/22/2020,12/24/2020,2020,12,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,2997,$24.00 ,mobile app,email,email,desktop,desktop,GL,NA
e97a4038,497df00a02498611,11/5/2019,11/5/2019,11/8/2019,2019,11,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,8315,$23.26 ,mobile app,email,email,mobile,mobile,US,NA
98974173,4986180d2652607,3/30/2020,3/30/2020,4/2/2020,2020,3,3,Nintendo Switch,Nintendo Switch,8d0d,$148.05 ,website,direct,direct,desktop,desktop,DE,EMEA
587f26d4,498cc0031c338719,12/29/2020,12/29/2020,12/31/2020,2020,12,2,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
a9af2a7a,49934b81f4771942,6/20/2019,6/20/2019,6/21/2019,2019,6,1,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$22.23 ,website,direct,direct,desktop,desktop,ES,EMEA
ae863f7d,4995b33213273950,8/12/2020,8/12/2020,8/13/2020,2020,8,1,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
8617d51d,49983c5caae57052,3/20/2019,3/20/2019,3/22/2019,2019,3,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,8315,$24.32 ,mobile app,email,email,mobile,mobile,NL,EMEA
5a3a09be,49984d2d05439430,6/4/2019,6/4/2019,6/7/2019,2019,6,3,Nintendo Switch,Nintendo Switch,8d0d,$153.39 ,website,direct,direct,desktop,desktop,NL,EMEA
a1084cac,49999a05e0168124,3/28/2020,3/28/2020,3/29/2020,2020,3,1,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
9252209a,49a98374e5e62077,4/7/2019,4/7/2019,4/9/2019,2019,4,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$25.58 ,website,direct,direct,desktop,desktop,GB,EMEA
2406f579,49abbb6fcde17568,4/25/2020,4/25/2020,4/26/2020,2020,4,1,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,HU,EMEA
30cf699b,49ad0cc045622857,4/4/2019,4/4/2019,4/7/2019,2019,4,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$282.38 ,website,direct,direct,desktop,desktop,US,NA
0b8d9d8d,49aefaa2a097745,5/16/2020,5/16/2020,5/18/2020,2020,5,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.31 ,website,direct,direct,desktop,desktop,GB,EMEA
627522cf,49af416515c42691,8/24/2019,8/24/2019,8/25/2019,2019,8,1,Nintendo Switch,Nintendo Switch,8e5d,$167.48 ,mobile app,email,email,mobile,mobile,US,NA
c0acd415,49af9d78bee81601,3/9/2019,3/9/2019,3/11/2019,2019,3,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$22.05 ,website,direct,direct,desktop,desktop,IT,EMEA
b13f1b57,49b1d55405675121,11/9/2020,11/9/2020,11/10/2020,2020,11,1,Nintendo Switch,Nintendo Switch,8d0d,$158.90 ,website,affiliate,affiliate,unknown,unknown,NL,EMEA
ee907d3b,49b92202b49100777,6/2/2020,6/2/2020,6/3/2020,2020,6,1,Sony PlayStation 5 Bundle,Sony PlayStation 5 Bundle,54ed,$517.28 ,website,direct,direct,desktop,desktop,US,NA
3b67f5a6,49bfe6956d627057,7/30/2019,7/30/2019,7/31/2019,2019,7,1,Nintendo Switch,Nintendo Switch,8d0d,$142.80 ,website,direct,direct,desktop,desktop,US,NA
63e781c6,49c040b46e343274,4/13/2019,4/13/2019,4/15/2019,2019,4,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$480.00 ,website,direct,direct,desktop,desktop,US,NA
628ed951,49c1f99196d42727,9/5/2019,9/5/2019,9/6/2019,2019,9,1,27in 4K gaming monitor,27in 4K gaming monitor,891b,$384.83 ,website,email,email,mobile,mobile,AU,APAC
007ee1ec,49c43b4663c3379,8/17/2019,8/17/2019,8/20/2019,2019,8,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
b03fe5ac,49cb5d3c32d74697,6/10/2020,6/10/2020,6/11/2020,2020,6,1,Nintendo Switch,Nintendo Switch,e682,$139.65 ,website,direct,direct,desktop,desktop,AU,APAC
e8419bb5,49cb879ef8298119,7/4/2020,7/4/2020,7/6/2020,2020,7,2,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
4be70e7b,49cd911150a33755,4/17/2020,4/17/2020,4/19/2020,2020,4,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.26 ,website,direct,direct,desktop,desktop,GB,EMEA
b2367c00,49d1b67348f75506,10/12/2020,10/12/2020,10/14/2020,2020,10,2,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
5e961764,49d383170d141212,7/25/2019,7/25/2019,7/27/2019,2019,7,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$291.50 ,website,direct,direct,desktop,desktop,GB,EMEA
787a1a0d,49d40d74ac551523,3/2/2019,3/2/2019,3/5/2019,2019,3,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$16.40 ,website,direct,direct,desktop,desktop,MX,LATAM
d0e6c366,49e3a37cad588212,11/18/2020,11/18/2020,11/21/2020,2020,11,3,Dell Gaming Mouse,Dell Gaming Mouse,f81e,$49.98 ,mobile app,email,email,desktop,desktop,HN,LATAM
262e69ae,49e4fb7fa6618468,9/4/2020,9/4/2020,9/6/2020,2020,9,2,Nintendo Switch,Nintendo Switch,e682,$135.11 ,website,direct,direct,desktop,desktop,SG,APAC
a3fe5c2b,49e52d8567c69383,10/4/2020,10/4/2020,10/7/2020,2020,10,3,Nintendo Switch,Nintendo Switch,8d0d,$134.40 ,website,direct,direct,desktop,desktop,US,NA
6c463aaa,49eddf9c1ac46730,7/20/2019,7/20/2019,7/21/2019,2019,7,1,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$21.96 ,website,direct,direct,desktop,desktop,ES,EMEA
e5e1fbf0,49ef2ec992797113,9/6/2020,9/6/2020,9/8/2020,2020,9,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$298.68 ,website,direct,direct,desktop,desktop,DE,EMEA
4d35246c,49f39f7a76134299,7/21/2020,7/21/2020,7/24/2020,2020,7,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$408.00 ,website,direct,direct,desktop,desktop,US,NA
4b79e257,49f4d20c07c33550,3/3/2019,3/3/2019,3/4/2019,2019,3,1,Nintendo Switch,Nintendo Switch,8d0d,$134.40 ,website,email,email,mobile,mobile,US,NA
f9f78f6d,49fdcad2455105622,10/29/2019,10/29/2019,10/31/2019,2019,10,2,Nintendo Switch,Nintendo Switch,8d0d,$151.25 ,website,direct,direct,desktop,desktop,CA,NA
3e5679ec,4a033fd55e628265,1/21/2020,1/21/2020,1/22/2020,2020,1,1,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,social media,social media,tablet,tablet,US,NA
1647d4ee,4a03c58635012062,11/3/2019,11/3/2019,11/4/2019,2019,11,1,Nintendo Switch,Nintendo Switch,8e5d,$174.60 ,mobile app,email,email,mobile,mobile,AU,APAC
8b1e63e9,4a06a0e3e2d59112,7/16/2019,7/16/2019,7/19/2019,2019,7,3,Nintendo Switch,Nintendo Switch,8d0d,$151.56 ,website,direct,direct,desktop,desktop,IT,EMEA
f14d9e3a,4a0f3d5bb0e101987,7/19/2020,7/19/2020,7/22/2020,2020,7,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$19.25 ,website,direct,direct,desktop,desktop,CA,NA
8867750,4a0fa35dd79261,8/5/2019,8/5/2019,8/6/2019,2019,8,1,27in 4K gaming monitor,27in 4K gaming monitor,891b,$376.16 ,website,direct,direct,desktop,desktop,US,NA
ce5aeaf0,4a12a5cd7b887187,7/14/2019,7/14/2019,7/17/2019,2019,7,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$16.46 ,website,email,email,mobile,mobile,AU,APAC
288c18e5,4a16c20d7ac19393,11/20/2019,11/20/2019,11/23/2019,2019,11,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$312.00 ,website,direct,direct,desktop,desktop,US,NA
288c18e5,4a16c20d7ac19394,11/20/2019,11/20/2019,11/23/2019,2019,11,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$312.00 ,website,direct,direct,desktop,desktop,US,NA
35524a6d,4a24c5a279424607,4/1/2020,4/1/2020,4/2/2020,2020,4,1,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,8315,$22.68 ,mobile app,direct,direct,desktop,desktop,US,NA
e64fd5f4,4a2990e26db97284,3/15/2020,3/15/2020,3/18/2020,2020,3,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,,unknown,,unknown,US,NA
8c1c9092,4a2d0f153f959513,8/20/2020,8/20/2020,8/23/2020,2020,8,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$20.75 ,website,direct,direct,desktop,desktop,KR,APAC
8062d2bc,4a31368325f54802,4/10/2020,4/10/2020,4/12/2020,2020,4,2,Nintendo Switch,Nintendo Switch,8d0d,$141.95 ,website,direct,direct,desktop,desktop,CA,NA
053b135f,4a343d539575242,8/12/2019,8/12/2019,8/13/2019,2019,8,1,Lenovo IdeaPad Gaming 3,Lenovo IdeaPad Gaming 3,04ac,"$1,012.74 ",website,direct,direct,desktop,desktop,GB,EMEA
fdd28f84,4a3497e4833107224,7/3/2019,7/3/2019,7/4/2019,2019,7,1,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
29133c92,4a34c9698d919618,4/4/2020,4/4/2020,4/6/2020,2020,4,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$385.06 ,website,direct,direct,desktop,desktop,US,NA
33671c93,4a37c7ae1fc23863,1/29/2020,1/29/2020,1/31/2020,2020,1,2,Lenovo IdeaPad Gaming 3,Lenovo IdeaPad Gaming 3,04ac,"$1,198.00 ",website,direct,direct,desktop,desktop,US,NA
a0badbbe,4a3b3c6324667976,4/9/2020,4/9/2020,4/12/2020,2020,4,3,Nintendo Switch,Nintendo Switch,8d0d,$146.59 ,website,email,email,mobile,mobile,DE,EMEA
73ffee06,4a3c07e087449816,3/11/2020,3/11/2020,3/12/2020,2020,3,1,27in 4K gaming monitor,27in 4K gaming monitor,891b,$408.20 ,website,direct,direct,desktop,desktop,IT,EMEA
fd1f2f6f,4a3d4093b67106912,4/5/2020,4/5/2020,4/6/2020,2020,4,1,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$21.46 ,website,direct,direct,desktop,desktop,DE,EMEA
b405d0ee,4a3ddb97e7676302,6/2/2019,6/2/2019,6/5/2019,2019,6,3,Nintendo Switch,Nintendo Switch,8d0d,$138.04 ,website,email,email,mobile,mobile,AU,APAC
692c927d,4a46b7f7e5645405,7/17/2020,7/17/2020,7/20/2020,2020,7,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$384.00 ,website,direct,direct,desktop,desktop,US,NA
545c06bd,4a5062b086d37157,10/12/2020,10/12/2020,10/14/2020,2020,10,2,Sony PlayStation 5 Bundle,Sony PlayStation 5 Bundle,54ed,"$1,530.00 ",website,direct,direct,desktop,desktop,US,NA
e453f777,4a51168ec4996449,8/28/2020,8/28/2020,8/29/2020,2020,8,1,Nintendo Switch,Nintendo Switch,8d0d,$171.65 ,website,direct,direct,desktop,desktop,GB,EMEA
7f388964,4a52fb134f254339,9/8/2020,9/8/2020,9/9/2020,2020,9,1,Dell Gaming Mouse,Dell Gaming Mouse,8d4f,$58.17 ,mobile app,email,email,desktop,desktop,IE,EMEA
c74dfd53,4a5776fc67084305,5/23/2020,5/23/2020,5/24/2020,2020,5,1,27in 4K gaming monitor,27in 4K gaming monitor,891b,$316.60 ,website,direct,direct,desktop,desktop,US,NA
a23e393d,4a597fd7a2468615,5/18/2020,5/18/2020,5/19/2020,2020,5,1,Sony PlayStation 5 Bundle,Sony PlayStation 5 Bundle,54ed,"$1,633.85 ",website,direct,direct,desktop,desktop,GB,EMEA
d18bed28,4a5dedf2a3688473,11/2/2020,11/2/2020,11/5/2020,2020,11,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,IN,APAC
4a451109,4a64b3e196c33043,12/19/2020,12/19/2020,12/22/2020,2020,12,3,Nintendo Switch,Nintendo Switch,e682,$150.61 ,website,direct,direct,desktop,desktop,CA,NA
3f06d25d,4a6bdfa897d28544,5/10/2020,5/10/2020,5/11/2020,2020,5,1,Nintendo Switch,Nintendo Switch,e682,$142.46 ,website,direct,direct,desktop,desktop,CA,NA
22da643f,4a706cf35f317117,5/7/2020,5/7/2020,5/9/2020,2020,5,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$480.00 ,website,email,email,mobile,mobile,KW,EMEA
98ad8d87,4a7073c31c964597,2/3/2020,2/3/2020,2/4/2020,2020,2,1,27in 4K gaming monitor,27in 4K gaming monitor,891b,$351.39 ,website,direct,direct,desktop,desktop,JP,APAC
a729847d,4a740588eb870820,12/9/2020,12/9/2020,12/11/2020,2020,12,2,Dell Gaming Mouse,Dell Gaming Mouse,8d4f,$39.03 ,mobile app,direct,direct,desktop,desktop,BR,LATAM
a729847d,4a740588eb870821,12/9/2020,12/9/2020,12/11/2020,2020,12,2,Dell Gaming Mouse,Dell Gaming Mouse,8d4f,$39.03 ,mobile app,direct,direct,desktop,desktop,BR,LATAM
1a6e35c7,4a790707bf613750,6/24/2020,6/24/2020,6/25/2020,2020,6,1,Nintendo Switch,Nintendo Switch,e682,$96.22 ,website,direct,direct,desktop,desktop,MX,LATAM
72bdc6b2,4a7c0cfd6ff49280,5/1/2019,5/1/2019,5/3/2019,2019,5,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
6b8a9096,4a7d188372c46401,11/16/2020,11/16/2020,11/19/2020,2020,11,3,Dell Gaming Mouse,Dell Gaming Mouse,f81e,$30.59 ,mobile app,email,email,desktop,desktop,GB,EMEA
7632f5ff,4a8370b0d7650659,7/5/2020,7/5/2020,7/7/2020,2020,7,2,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,CO,LATAM
1c779525,4a8380018e214621,9/26/2019,9/26/2019,9/29/2019,2019,9,3,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
c6efb7b3,4a839a1c3e284143,5/9/2020,5/9/2020,5/11/2020,2020,5,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$262.95 ,website,direct,direct,desktop,desktop,MX,LATAM
4170c87b,4a83ab8b65829562,10/19/2020,10/19/2020,10/22/2020,2020,10,3,27in 4K gaming monitor,27in 4K gaming monitor,891b,$447.92 ,website,direct,direct,desktop,desktop,JP,APAC
90d003bc,4a8df3fa0e961402,9/25/2020,9/25/2020,9/28/2020,2020,9,3,Lenovo IdeaPad Gaming 3,Lenovo IdeaPad Gaming 3,04ac,"$1,198.00 ",website,direct,direct,desktop,desktop,US,NA
90d003bc,4a8df3fa0e961403,9/25/2020,9/25/2020,9/28/2020,2020,9,3,Lenovo IdeaPad Gaming 3,Lenovo IdeaPad Gaming 3,04ac,"$1,198.00 ",website,direct,direct,desktop,desktop,US,NA
a1d539f7,4a8e69b547168451,2/19/2020,2/19/2020,2/21/2020,2020,2,2,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,direct,direct,desktop,desktop,US,NA
f4fc83ae,4a9251b6e0a103553,6/19/2020,6/19/2020,6/22/2020,2020,6,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,,unknown,,unknown,US,NA
c24f06c3,4a9506b201a82249,5/6/2020,5/6/2020,5/7/2020,2020,5,1,Nintendo Switch,Nintendo Switch,8d0d,$149.03 ,website,direct,direct,desktop,desktop,ES,EMEA
00b6fd34,4aa38061ccd3460,8/31/2019,8/31/2019,9/1/2019,2019,8,1,Lenovo IdeaPad Gaming 3,Lenovo IdeaPad Gaming 3,04ac,"$1,198.00 ",website,direct,direct,desktop,desktop,US,NA
edfb7d55,4aa491e9ea6100515,9/12/2020,9/12/2020,9/13/2020,2020,9,1,27in 4K gaming monitor,27in 4K gaming monitor,891b,$507.49 ,website,direct,direct,desktop,desktop,DK,EMEA
38192cdc,4aa5ddf5c6225721,10/5/2020,10/5/2020,10/8/2020,2020,10,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,IN,APAC
3c8ee8d2,4aa80e84dc927527,3/5/2019,3/5/2019,3/7/2019,2019,3,2,Acer Nitro V Gaming Laptop,Acer Nitro V Gaming Laptop,22ea,$638.40 ,website,direct,direct,desktop,desktop,IN,APAC
68f63e2d,4aab3841c4445297,6/28/2020,6/28/2020,7/1/2020,2020,6,3,Nintendo Switch,Nintendo Switch,e682,$96.22 ,website,email,email,mobile,mobile,MX,LATAM
78b87392,4aac552e1d751628,10/14/2020,10/14/2020,10/16/2020,2020,10,2,Nintendo Switch,Nintendo Switch,8d0d,$159.06 ,website,email,email,desktop,desktop,SE,EMEA
391d134a,4ab387cb1b726122,3/20/2020,3/20/2020,3/22/2020,2020,3,2,Sony PlayStation 5 Bundle,Sony PlayStation 5 Bundle,54ed,"$1,800.00 ",website,direct,direct,desktop,desktop,US,NA
a1502181,4ab50c13ceb68229,7/11/2020,7/11/2020,7/14/2020,2020,7,3,Nintendo Switch,Nintendo Switch,8d0d,$142.80 ,website,direct,direct,desktop,desktop,US,NA
8dbbe538,4ab50db753c60185,8/11/2020,8/11/2020,8/13/2020,2020,8,2,Nintendo Switch,Nintendo Switch,8d0d,$142.80 ,website,direct,direct,desktop,desktop,IN,APAC
8dbbe538,4ab50db753c60186,8/11/2020,8/11/2020,8/13/2020,2020,8,2,Nintendo Switch,Nintendo Switch,8d0d,$142.80 ,website,direct,direct,desktop,desktop,IN,APAC
afc72f3b,4ab8df46e0674494,10/22/2020,10/22/2020,10/23/2020,2020,10,1,Nintendo Switch,Nintendo Switch,e682,$168.00 ,website,email,email,desktop,desktop,US,NA
4380f874,4abc92d3f8f30383,12/9/2020,12/9/2020,12/11/2020,2020,12,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$480.00 ,website,direct,direct,desktop,desktop,MY,APAC
4380f874,4abc92d3f8f30384,12/9/2020,12/9/2020,12/11/2020,2020,12,2,27in 4K gaming monitor,27in 4K gaming monitor,891b,$480.00 ,website,direct,direct,desktop,desktop,MY,APAC
044f515b,4ac3886dd2a4889,4/16/2020,4/16/2020,4/18/2020,2020,4,2,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
72d587cc,4ac685118e349319,11/25/2020,11/25/2020,11/28/2020,2020,11,3,JBL Quantum 100 Gaming Headset,JBL Quantum 100 Gaming Headset,ab0f,$24.00 ,website,direct,direct,desktop,desktop,US,NA
36e24ae2,4acb2ad94e025232,7/16/2019,7/16/2019,7/19/2019,2019,7,3,Nintendo Switch,Nintendo Switch,8e5d,$168.96 ,mobile app,direct,direct,desktop,desktop,US,NA
dbcef795,4acda2059e992893,10/3/2020,10/3/2020,10/4/2020,2020,10,1,Nintendo Switch,Nintendo Switch,8d0d,$160.34 ,website,direct,direct,desktop,desktop,AU,APAC
38205fcc,4aceae45b0025728,7/17/2020,7/17/2020,7/18/2020,2020,7,1,Nintendo Switch,Nintendo Switch,8d0d,$168.00 ,website,direct,direct,desktop,desktop,US,NA
58dd559f,4ad09f3ec9038870,8/31/2020,8/31/2020,9/3/2020,2020,8,3,Lenovo IdeaPad Gaming 3,Lenovo IdeaPad Gaming 3,04ac,"$1,037.36 ",website,affiliate,affiliate,unknown,unknown,US,NA
